trial_id,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,country_of_residence
64,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was short?,other,y,1,0.8891711960022803,002,Right,male,English,26,Australia
65,congruent,"['The', 'count', 'that the', 'queen', 'knew', 'owned', 'a', 'castle', 'by', 'the', 'lake']",object,The count owned a castle?,main_clause,y,1,0.9709811239881674,002,Right,male,English,26,Australia
66,incongruent,"['The', 'fox', 'that the', 'wolf', 'chased', 'hurt', 'its', 'paws', 'on', 'the', 'way']",object,The fox chased the wolf?,relative_clause,n,1,1.8067918500019005,002,Right,male,English,26,Australia
67,other,"['The', 'cup', 'was', 'made', 'from green', 'plastic', 'and was', 'filled', 'with', 'juice']",assorted,The cup was made from plastic?,other,y,1,1.6073374489933483,002,Right,male,English,26,Australia
68,congruent,"['The', 'maid', 'that', 'loved', 'the', 'chef', 'quit the', 'job', 'at the', 'house']",subject,The chef quit the job?,main_clause,n,1,2.475159192996216,002,Right,male,English,26,Australia
69,incongruent,"['The', 'nurse', 'that', 'blamed', 'the', 'coach', 'checked the', 'file', 'of the', 'gymnast']",subject,The coach checked the file?,main_clause,n,1,1.2063681860017823,002,Right,male,English,26,Australia
70,incongruent,"['The', 'dean', 'that the', 'boy', 'called', 'had', 'a', 'voice', 'full', 'of', 'anger']",object,The boy called the dean?,relative_clause,y,1,1.9748008940077852,002,Right,male,English,26,Australia
71,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men were colourfully dressed?,other,n,1,2.1259653770102886,002,Right,male,English,26,Australia
72,incongruent,"['The', 'shelf', 'that', 'bumped', 'the', 'piano', 'had some', 'dust', 'on its', 'top']",subject,The shelf had some dust on its top?,main_clause,y,1,1.4900155840005027,002,Right,male,English,26,Australia
73,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The man was hungry?,other,y,1,0.9549745359981898,002,Right,male,English,26,Australia
1,incongruent,"['The', 'knight', 'that', 'helped', 'the', 'king', 'sent a', 'gift', 'from his', 'castle']",subject,The king sent a gift?,main_clause,n,1,1.6074149590131128,003,L,male,Eng,26,Australia
2,incongruent,"['The', 'cook', 'that', 'hugged', 'the', 'maid', 'had a', 'tear', 'on her', 'cheek']",subject,The cook had a son?,main_clause,n,0,1.121953374997247,003,L,male,Eng,26,Australia
3,incongruent,"['The', 'whale', 'that', 'bit', 'the', 'shark', 'won the', 'fight', 'in the', 'end']",subject,The whale bit the shark?,relative_clause,y,1,0.9896123669896042,003,L,male,Eng,26,Australia
4,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The boss was happy?,other,y,1,0.7550434550066711,003,L,male,Eng,26,Australia
5,congruent,"['The', 'dean', 'that', 'called', 'the', 'boy', 'had a', 'voice', 'full of', 'anger']",subject,The dean called the boy?,relative_clause,y,1,0.7549761980044423,003,L,male,Eng,26,Australia
6,other,"['The', 'cat', 'chased the', 'bird', 'but', 'it', 'flew', 'away', 'into the', 'sunset']",assorted,The cat caught the bird?,other,n,1,0.9563001249916852,003,L,male,Eng,26,Australia
7,other,"['The', 'desk', 'was', 'new', 'but', 'dusty', 'and', 'covered', 'with old', 'books']",assorted,The desk was new?,other,y,1,1.8238179640029557,003,L,male,Eng,26,Australia
8,incongruent,"['The', 'dad', 'that the', 'chef', 'knew', 'had', 'a', 'son', 'with', 'a', 'limp']",object,The dad had a son with a limp?,main_clause,y,1,2.707619288004935,003,L,male,Eng,26,Australia
9,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The man was hungry?,other,y,1,0.6212217779975617,003,L,male,Eng,26,Australia
10,incongruent,"['The', 'truck', 'that', 'bumped', 'the', 'car', 'had a', 'man', 'at the', 'wheel']",subject,The truck bumped the car?,relative_clause,y,1,0.7721023580088513,003,L,male,Eng,26,Australia
11,other,"['The', 'dessert', 'was', 'served', 'with', 'custard', 'and', 'fruit', 'then', 'there', 'was', 'coffee']",assorted,The coffee was before dessert?,other,n,1,1.0225511559983715,003,L,male,Eng,26,Australia
12,incongruent,"['The', 'niece', 'that the', 'aunt', 'kissed', 'sang', 'a', 'song', 'for', 'the', 'guests']",object,The niece kissed the aunt?,relative_clause,n,1,1.055502686998807,003,L,male,Eng,26,Australia
13,incongruent,"['The', 'king', 'that the', 'guest', 'pleased', 'poured', 'the', 'wine', 'from', 'the', 'jug']",object,The king poured the wine?,main_clause,n,0,0.8212754309934098,003,L,male,Eng,26,Australia
14,congruent,"['The', 'girl', 'that the', 'nerd', 'thanked', 'broke', 'the', 'vase', 'with', 'the', 'flowers']",object,The nerd broke the vase?,main_clause,y,0,2.1420817010075552,003,L,male,Eng,26,Australia
15,congruent,"['The', 'cop', 'that the', 'spy', 'met', 'wrote', 'a', 'book', 'about', 'the', 'case']",object,The cop wrote a book?,main_clause,y,1,1.3568576899997424,003,L,male,Eng,26,Australia
16,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was well played?,other,y,1,1.2894353079900611,003,L,male,Eng,26,Australia
17,other,"['The', 'girl', 'on', 'the', 'school', 'trip', 'saw a', 'frog', 'and', 'later', 'she', 'saw', 'a', 'mouse']",assorted,The girl saw a mouse first?,other,n,1,1.0723165810049975,003,L,male,Eng,26,Australia
18,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest found the ring?,other,y,1,1.289922978990944,003,L,male,Eng,26,Australia
19,congruent,"['The', 'nun', 'that', 'blessed', 'the', 'monk', 'lit a', 'candle', 'on the', 'table']",subject,The monk blessed the nun?,relative_clause,y,0,3.31196736000129,003,L,male,Eng,26,Australia
20,incongruent,"['The', 'thief', 'that the', 'guard', 'saw', 'had', 'a', 'gun', 'in', 'his', 'holster']",object,The thief saw the guard?,relative_clause,n,1,2.02522019900789,003,L,male,Eng,26,Australia
21,congruent,"['The', 'hat', 'that the', 'skirt', 'matched', 'had', 'a', 'bow', 'in', 'the', 'back']",object,The skirt had a bow?,main_clause,n,1,1.055967434993363,003,L,male,Eng,26,Australia
22,congruent,"['The', 'boat', 'that', 'chased', 'the', 'yacht', 'made a', 'turn', 'at the', 'boathouse']",subject,The boat made a turn?,main_clause,y,1,1.372770442001638,003,L,male,Eng,26,Australia
23,other,"['The', 'concert', 'started', 'later', 'than', 'what', 'the', 'lady', 'told the', 'traveler']",assorted,The concert started later than the travellers expected?,other,y,1,1.2402827399928356,003,L,male,Eng,26,Australia
24,incongruent,"['The', 'fox', 'that', 'chased', 'the', 'wolf', 'hurt its', 'paws', 'on the', 'way']",subject,The fox hurt its paws?,main_clause,y,1,1.4557228640042013,003,L,male,Eng,26,Australia
25,other,"['The', 'apples', 'that', 'the', 'couple', 'bought', 'at the', 'market', 'were', 'red']",assorted,The couple bought green apples?,other,n,1,1.15556730600656,003,L,male,Eng,26,Australia
26,congruent,"['The', 'car', 'that', 'pulled', 'the', 'truck', 'had a', 'scratch', 'on the', 'door']",subject,The car pulled the truck?,relative_clause,y,1,0.8049519100022735,003,L,male,Eng,26,Australia
27,congruent,"['The', 'rod', 'that the', 'pipe', 'bent', 'had', 'a', 'hole', 'in', 'the', 'middle']",object,The pipe bent the rod?,relative_clause,y,1,3.210990909006796,003,L,male,Eng,26,Australia
28,congruent,"['The', 'priest', 'that the', 'cook', 'paid', 'signed', 'the', 'check', 'at', 'the', 'bank']",object,The priest paid the cook?,relative_clause,y,0,1.3228731650015106,003,L,male,Eng,26,Australia
29,incongruent,"['The', 'boy', 'that the', 'girl', 'helped', 'got', 'an', 'A', 'on', 'the', 'test']",object,The boy got an A?,main_clause,y,1,2.0927116419916274,003,L,male,Eng,26,Australia
30,other,"['The', 'cup', 'was', 'made', 'from green', 'plastic', 'and was', 'filled', 'with', 'juice']",assorted,The cup was full of green juice?,other,y,0,1.5407763620023616,003,L,male,Eng,26,Australia
31,other,"['The', 'boy', 'who', 'had', 'a', 'birthday', 'called', 'his', 'best', 'friend', 'for a', 'chat']",assorted,The friend called the boy?,other,y,0,1.356603823005571,003,L,male,Eng,26,Australia
32,incongruent,"['The', 'man', 'that the', 'nurse', 'phoned', 'left', 'his', 'pills', 'at', 'the', 'office']",object,The nurse left the pills?,main_clause,n,1,0.805225900010555,003,L,male,Eng,26,Australia
33,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very fluffy?,other,n,1,0.9386743840004784,003,L,male,Eng,26,Australia
34,congruent,"['The', 'owl', 'that the', 'bat', 'scared', 'made', 'a', 'loop', 'in', 'the', 'air']",object,The bat scared the owl?,relative_clause,n,0,2.259700751004857,003,L,male,Eng,26,Australia
35,other,"['The', 'book', 'that the', 'lady', 'with a', 'tattoo', 'had', 'written', 'was her', 'best', 'book', 'yet']",assorted,The lady wrote a book?,other,d,0,37.05164655999397,003,L,male,Eng,26,Australia
36,congruent,"['The', 'tradie', 'that the', 'man', 'thanked', 'left', 'his', 'wallet', 'in', 'the', 'car']",object,The tradie left his wallet?,main_clause,y,1,1.7068547630042303,003,L,male,Eng,26,Australia
37,congruent,"['The', 'kid', 'that', 'followed', 'the', 'dad', 'had some', 'mud', 'on his', 'shoes']",subject,The kid had some mud on his shoes?,main_clause,y,1,1.073790291993646,003,L,male,Eng,26,Australia
38,other,"['The', 'fish', 'was', 'caught', 'by the', 'girl', 'on the', 'boat', 'on a', 'Friday']",assorted,The fish was caught by the girl?,other,y,1,1.2730350609926973,003,L,male,Eng,26,Australia
39,congruent,"['The', 'scout', 'that', 'punched', 'the', 'coach', 'had a', 'fight', 'with a', 'manager']",subject,The coach had a fight?,main_clause,n,1,1.4735564269940369,003,L,male,Eng,26,Australia
40,incongruent,"['The', 'bloke', 'that', 'helped', 'the', 'mum', 'gave a', 'gift', 'to say', 'thanks']",subject,The mum gave a gift?,main_clause,n,1,1.6573544340062654,003,L,male,Eng,26,Australia
41,incongruent,"['The', 'prince', 'that the', 'girl', 'helped', 'had', 'a', 'head', 'of', 'blonde', 'hair']",object,The girl had blonde hair?,main_clause,n,1,1.0567244260018924,003,L,male,Eng,26,Australia
42,incongruent,"['The', 'priest', 'that', 'thanked', 'the', 'nun', 'left the', 'church', 'in a', 'hurry']",subject,The priest thanked the nun?,relative_clause,y,1,1.1902937369886786,003,L,male,Eng,26,Australia
43,congruent,"['The', 'bug', 'that the', 'ant', 'attacked', 'was', 'as', 'big', 'as', 'a', 'coin']",object,The ant attacked the bug?,relative_clause,n,0,0.8390581290004775,003,L,male,Eng,26,Australia
44,other,"['The', 'box', 'was', 'made', 'from', 'wood', 'and was', 'full', 'of', 'things', 'that', 'shined']",assorted,The box was full of things?,other,y,1,1.390162673997111,003,L,male,Eng,26,Australia
45,other,"['The', 'bike', 'that was', 'yellow', 'and', 'shiny', 'belonged', 'to', 'the', 'boy', 'with the', 'hat']",assorted,The bike was red?,other,n,1,1.0899409520061454,003,L,male,Eng,26,Australia
46,incongruent,"['The', 'dean', 'that', 'heard', 'the', 'guard', 'made a', 'call', 'about the', 'matter']",subject,The guard made a call?,main_clause,n,1,1.0723153180006193,003,L,male,Eng,26,Australia
47,other,"['The', 'car', 'that was', 'new', 'had', 'just', 'been', 'cleaned', 'by', 'the', 'old', 'lady']",assorted,The car was new?,other,y,1,2.459040607995121,003,L,male,Eng,26,Australia
48,congruent,"['The', 'thug', 'that', 'saw', 'the', 'man', 'had a', 'hat', 'on his', 'head']",subject,The man saw the thug?,relative_clause,n,1,1.0058538140001474,003,L,male,Eng,26,Australia
49,other,"['The', 'job', 'that was', 'given', 'was', 'different', 'to', 'what', 'she', 'expected']",assorted,The job was unexpected?,other,y,1,1.0903171969985124,003,L,male,Eng,26,Australia
50,other,"['The', 'wine', 'that was', 'fancy', 'was', 'kept', 'in the', 'cellar', 'for', 'nearly', 'ten', 'years', 'and five', 'months']",assorted,The wine was bad?,other,n,1,0.7893476979952538,003,L,male,Eng,26,Australia
51,incongruent,"['The', 'maid', 'that the', 'chef', 'loved', 'quit', 'the', 'job', 'at', 'the', 'house']",object,The maid loved the chef?,relative_clause,n,1,1.873841195993009,003,L,male,Eng,26,Australia
52,incongruent,"['The', 'clerk', 'that the', 'boss', 'liked', 'had', 'a', 'desk', 'by', 'the', 'window']",object,The boss liked the clerk?,relative_clause,y,1,1.524170223987312,003,L,male,Eng,26,Australia
53,congruent,"['The', 'groom', 'that the', 'aunt', 'charmed', 'raised', 'a', 'toast', 'to', 'the', 'parents']",object,The groom raised a toast?,main_clause,y,1,0.9888089500018395,003,L,male,Eng,26,Australia
54,other,"['The', 'girl', 'and the', 'boy', 'that', 'owned', 'the', 'horse', 'had', 'mud', 'on their', 'clothes']",assorted,The horse was muddy?,other,n,1,1.8914667600038229,003,L,male,Eng,26,Australia
55,congruent,"['The', 'shelf', 'that', 'bumped', 'the', 'piano', 'had some', 'dust', 'on its', 'top']",subject,The piano had dust on its top?,main_clause,n,1,1.5234263240126893,003,L,male,Eng,26,Australia
56,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The hat was too small?,other,y,1,1.123614833006286,003,L,male,Eng,26,Australia
57,incongruent,"['The', 'count', 'that the', 'queen', 'knew', 'owned', 'a', 'castle', 'by', 'the', 'lake']",object,The queen knew the count?,relative_clause,y,1,1.523925828994834,003,L,male,Eng,26,Australia
58,congruent,"['The', 'guy', 'that', 'thanked', 'the', 'judge', 'left the', 'room', 'with a', 'smile']",subject,The guy thanked the judge?,relative_clause,y,1,1.6739269499958027,003,L,male,Eng,26,Australia
59,incongruent,"['The', 'friend', 'that', 'teased', 'the', 'bride', 'told a', 'joke', 'about the', 'past']",subject,The bride teased the friend?,relative_clause,y,0,3.713641757000005,003,L,male,Eng,26,Australia
60,congruent,"['The', 'desk', 'that the', 'bed', 'scratched', 'was', 'too', 'old', 'to', 'be', 'moved']",object,The desk scratched the bed?,relative_clause,n,1,1.2224856600078056,003,L,male,Eng,26,Australia
61,incongruent,"['The', 'bum', 'that the', 'cop', 'scared', 'crossed', 'the', 'street', 'at', 'the', 'light']",object,The cop scared the bum?,relative_clause,y,1,1.0897789010050474,003,L,male,Eng,26,Australia
62,congruent,"['The', 'crook', 'that', 'warned', 'the', 'thief', 'fled the', 'town', 'the next', 'morning']",subject,The crook fled the town?,main_clause,y,1,1.6734865180042109,003,L,male,Eng,26,Australia
63,congruent,"['The', 'nurse', 'that the', 'coach', 'blamed', 'checked', 'the', 'file', 'of', 'the', 'gymnast']",object,The nurse blamed the coach?,relative_clause,y,0,0.9380261629994492,003,L,male,Eng,26,Australia
64,incongruent,"['The', 'dancer', 'that', 'liked', 'the', 'guy', 'was a', 'chef', 'in the', 'city']",subject,The dancer was a chef?,main_clause,y,1,0.8375369209970813,003,L,male,Eng,26,Australia
65,congruent,"['The', 'sailor', 'that the', 'banker', 'pushed', 'hurt', 'his', 'foot', 'in', 'the', 'brawl']",object,The banker hurt his foot?,main_clause,y,0,1.0890013460011687,003,L,male,Eng,26,Australia
66,other,"['The', 'girl', 'kicked the', 'ball', 'into the', 'window', 'but it', 'did', 'not', 'break']",assorted,The girl broke the window?,other,y,0,1.623767607001355,003,L,male,Eng,26,Australia
67,incongruent,"['The', 'chief', 'that', 'thanked', 'the', 'girl', 'was too', 'late', 'for the', 'bus']",subject,The girl thanked the chief?,relative_clause,n,1,1.656969546995242,003,L,male,Eng,26,Australia
68,incongruent,"['The', 'cat', 'that the', 'dog', 'fought', 'licked', 'its', 'wounds', 'in', 'the', 'corner']",object,The dog licked its wounds?,main_clause,n,1,0.9390094029949978,003,L,male,Eng,26,Australia
69,incongruent,"['The', 'boss', 'that', 'mocked', 'the', 'clerk', 'had a', 'crush', 'on the', 'intern']",subject,The clerk mocked the boss?,relative_clause,n,1,2.258792569002253,003,L,male,Eng,26,Australia
