"workerid","age","gender","item","sentence","rating"
"P2",31,"F","lazy_eye","As a child, her doctors told her she had a LAZY EYE.",-3
"P2",31,"F","tender_sky","The TENDER SKY made for a romantic evening.",-3
"P2",31,"F","love_triangle","There was a LOVE TRIANGLE of tension building in the office.",3
"P2",31,"F","floor_effect","These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.",0
"P2",31,"F","silver_lining","It is important to see the SILVER LINING in every tragedy.",0
"P2",31,"F","ballpark_figure","The BALLPARK FIGURE for fatalities is at least 20.",-2
"P2",31,"F","small_talk","The advisor doesn't enjoy SMALL TALK, she goes straight to the point.",-2
"P2",31,"F","media_storm","The resignation of the duke and duchess caused a MEDIA STORM.",3
"P2",31,"F","dirty_mouth","That kid has a very DIRTY MOUTH and should be punished.",0
"P2",31,"F","sweet_spot","There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.",-1
"P2",31,"F","black_swan","Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.",0
"P2",31,"F","rough_day","Monday is always a ROUGH DAY at school.",-2
"P2",31,"F","sunny_disposition","Amanda's SUNNY DISPOSITION was appreciated by everyone.",-3
"P2",31,"F","baby_blues","Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.",1
"P2",31,"F","foggy_memory","Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.",-3
"P2",31,"F","hungry_mind","Undergraduates with a HUNGRY MIND make better graduate students.",-3
"P2",31,"F","sitting_duck","Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.",1
"P2",31,"F","nodding_leaves","The gentle NODDING LEAVES in fall are my favorite.",0
"P2",31,"F","walking_encyclopedia","Jennifer, the WALKING ENCYCLOPEDIA of the group, is always contributing to the conversation.",-1
"P2",31,"F","mermaid_dress","A MERMAID DRESS is the best option for those who want to show off their curves.",-3
"P2",31,"F","red_flag","Loss of appetite is a RED FLAG for malnutrition.",0
"P2",31,"F","peak_hours","Increasing traffic in the area has made travel difficult during PEAK HOURS.",-1
"P2",31,"F","bottomless_pit","He was a BOTTOMLESS PIT of ideas which made him a great writer.",0
"P2",31,"F","rare_bird","Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.",0
"P2",31,"F","melting_pot","There are different heritages mixed into the American MELTING POT.",0
"P2",31,"F","forbidden_fruit","Mary was a FORBIDDEN FRUIT for John because she was married.",0
"P2",31,"F","tunnel_vision","TUNNEL VISION can also be considered as a symptom of glaucoma.",0
"P2",31,"F","mother_cell","If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.",0
"P2",31,"F","closed_mind","A lot of people had a CLOSED MIND about the case until the evidence was revealed.",-2
"P2",31,"F","happy_hour","Undergrads go to bars only during HAPPY HOUR to save money.",-2
"P2",31,"F","ninja_writing","The NINJA WRITING course will show you the techniques and strategy you need to write effectively.",-2
"P2",31,"F","gold_nugget","The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.",0
"P2",31,"F","fresh_courage","He transmitted FRESH COURAGE and hope to the oppressed.",-2
"P2",31,"F","hidden_gem","The travel blogger needed to find a new HIDDEN GEM to write about.",3
"P2",31,"F","gentle_art","He completed his work with GENTLE ART, always giving it the attention it needs .",1
"P2",31,"F","baby_steps","Learning a new language requires BABY STEPS at first.",0
"P2",31,"F","cool_cat","Their guitar player is one COOL CAT.",0
"P2",31,"F","bumpy_life","Anna had overcome many difficulties in her BUMPY LIFE.",-2
"P2",31,"F","eye_bags","Greensations makes a variety of anti-aging products that target EYE BAGS and dark circles.",3
"P2",31,"F","blue_moon","Karen only drinks every BLUE MOON, so this must be a special occasion.",-1
"P2",31,"F","meat_puppet","George is Pat's MEAT PUPPET, he does whatever she says.",0
"P2",31,"F","firm_deadline","The department imposed a FIRM DEADLINE for the submission of forms.",-2
"P2",31,"F","innocent_lamb","Jones might be an INNOCENT LAMB but investors are nervy.",2
"P2",31,"F","nuclear_anger","His NUCLEAR ANGER made him a frightening person to be around.",-3
"P2",31,"F","hot_spot","Influencers can get into every HOT SPOT in town.",1
"P2",31,"F","short_fuse","He has a SHORT FUSE and when pushed, may become violent.",0
"P2",31,"F","mother_lode","He believes he has hit the MOTHER LODE.",-1
"P2",31,"F","test_bed","The artists used the fourth-floor space as a photography TEST BED.",1
"P2",31,"F","blind_eye","They can point out the other team's flaws but have a BLIND EYE to their own.",0
"P2",31,"F","golden_heart","The boy has a GOLDEN HEART, he's always helping his family.",0
"P2",31,"F","rug_rats","Family restaurants are always noisy because RUG RATS are constantly running around.",0
"P2",31,"F","sugar_daddy","All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.",0
"P2",31,"F","green_light","Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.",-1
"P2",31,"F","road_dog","Bill was visiting all the good places with his ROAD DOG.",0
"P2",31,"F","rising_star","The new member of parliament is a RISING STAR in politics.",2
"P2",31,"F","blue_blood","Future club members don't need to have BLUE BLOOD to be accepted.",0
"P2",31,"F","dirty_laundry","I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.",1
"P2",31,"F","punching_ball","Whenever her husband was frustrated, Jane became his PUNCHING BALL.",0
"P2",31,"F","last_straw","The departure of Amy and Jack was the LAST STRAW for Millie.",2
"P2",31,"F","almond_eyes","The model was extremely sought after for her beautiful, dark ALMOND EYES.",-2
"P2",31,"F","wild_dog","The managing partner becomes a WILD DOG when it comes to his firm.",1
"P2",31,"F","seamless_recovery","The patient went back home and had a SEAMLESS RECOVERY.",-3
"P2",31,"F","wine_legs","WINE LEGS indicate either high alcohol content and/or high sugar content in wine.",-3
"P2",31,"F","soft_landing","After her terrible dismissal, Alexa had a SOFT LANDING at her new job.",0
"P2",31,"F","party_pooper","Everyone in the room wondered who invited the PARTY POOPER.",1
"P2",31,"F","cheese_writing","The first draft always turns out to be CHEESE WRITING.",-2
"P2",31,"F","dead_act","Most of the audience left halfway through the movie because it was such a DEAD ACT.",-2
"P2",31,"F","tiger_parents","Martha is pushed by her TIGER PARENTS to get the best grades possible.",-3
"P2",31,"F","white_noise","WHITE NOISE is currently available in an endless number of apps.",-3
"P2",31,"F","muffin_top","Cindy has noticed a little MUFFIN TOP when she puts on her best pair of jeans.",0
"P2",31,"F","bulletproof_argument","Ms. Allens used a BULLETPROOF ARGUMENT to make her case.",-3
"P2",31,"F","social_bubble","Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.",3
"P2",31,"F","black_widow","They suggest Andrea might be a BLACK WIDOW, not a grieving one.",-2
"P2",31,"F","hot_potato","Abortion is a political HOT POTATO.",0
"P2",31,"F","floating_shelf","A FLOATING SHELF is ideal for items that you need easy access to.",-3
"P2",31,"F","dirty_job","It's a DIRTY JOB, but somebody has to do it.",-2
"P2",31,"F","hair_donut","A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.",3
"P2",31,"F","smoking_gun","That last piece of evidence provided investigators with their SMOKING GUN.",0
"P2",31,"F","happy_dawn","The new year sees a HAPPY DAWN and a fresh start.",-1
"P2",31,"F","drug_mule","The girl agreed to be a DRUG MULE to help her family financially.",3
"P2",31,"F","dark_personality","People describe him as having a DARK PERSONALITY.",-3
"P2",31,"F","cool_head","It is important to keep a COOL HEAD and not show anger when dealing with people in debate class.",-1
"P2",31,"F","green_thumb","I lack the GREEN THUMB required to nurture a garden.",0
"P2",31,"F","smart_pants","Diana was wearing her SMART PANTS today, nit-picking what everyone else is saying.",2
"P2",31,"F","glass_river","The family saw the beautiful GLASS RIVER on their road trip.",-1
"P2",31,"F","gold_standard","This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.",-3
"P2",31,"F","dry_buzz","The DRY BUZZ of the computers annoyed the secretary.",0
"P2",31,"F","thin_ice","John is treading on THIN ICE after all the money he borrowed.",0
"P2",31,"F","soft_spot","Daniel has a SOFT SPOT for street dogs.",0
"P2",31,"F","sugar_baby","Most people did not understand her work as a SUGAR BABY.",0
"P2",31,"F","star_jump","A STAR JUMP can be substituted by a squat and a side leg rise.",-1
"P2",31,"F","plaster_shackle","The cast on his broken leg was a PLASTER SHACKLE.",0
"P2",31,"F","hot_head","The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.",-1
"P2",31,"F","burning_question","The woman had a BURNING QUESTION she couldn't wait to ask.",-3
"P2",31,"F","angry_sea","They screamed as if tossed by an ANGRY SEA.",-3
"P2",31,"F","dead_match","Putting those two together to work on that case was a DEAD MATCH.",-3
"P2",31,"F","cold_fish","Scott Berg knew that Wilson was no COLD FISH.",0
"P2",31,"F","butter_fingers","Steve is constantly dropping things because of his BUTTER FINGERS.",-1
"P2",31,"F","moral_compass","Most villains lack a MORAL COMPASS.",3
"P2",31,"F","money_laundering","The politician was accused of MONEY LAUNDERING.",3
"P2",31,"F","pyramid_scheme","New York's elite have been running a decades-long PYRAMID SCHEME.",-3
"P2",31,"F","dragon_teacher","The students are scared of their DRAGON TEACHER.",-3
"P2",31,"F","bubbly_personality","Abby's BUBBLY PERSONALITY blended well at the party.",-3
"P2",31,"F","rocky_end","The couple had a ROCKY END to their relationship.",-3
"P2",31,"F","holy_grail","Finding an HIV vaccine is the HOLY GRAIL of medical research.",2
"P2",31,"F","emotional_rollercoaster","Ever since Itamar received the devastating news, his life has been an EMOTIONAL ROLLERCOASTER.",3
"P2",31,"F","pink_noise","Researchers found that steady PINK NOISE increases stable sleep.",-3
"P2",31,"F","cash_cow","He bought a bankrupt shop and turned it into a CASH COW.",1
"P2",31,"F","cold_iron","Her boyfriend's heart is a COLD IRON.",1
"P2",31,"F","sweet_tooth","Ryan has a SWEET TOOTH and keeps a stash of candy in his top drawer.",0
"P2",31,"F","golden_goose","College athletics, especially football, have always been a GOLDEN GOOSE for universities.",0
"P2",31,"F","chicken_legs","The runway model is so skinny that she has CHICKEN LEGS.",0
"P2",31,"F","sock_puppet","When someone votes as a SOCK PUPPET, we never learn their true identity.",0
"P2",31,"F","dead_face","He had a DEAD FACE look after being asked the same question for the 5th time.",-1
"P2",31,"F","crocodile_tears","Last night, Jasmine tried to convince the jury with CROCODILE TEARS.",-2
"P2",31,"F","night_owl","You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.",2
"P2",31,"F","trophy_wife","Mark introduced his TROPHY WIFE to the members as his guest.",-2
"P2",31,"F","long_fuse","I've got a LONG FUSE, but after weeks of tolerating issues, I get annoyed very quickly.",0
"P2",31,"F","office_monkey","Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.",2
"P2",31,"F","ice_breaker","The teacher started with a quick ICE BREAKER on the first day of school.",0
"P2",31,"F","old_hat","My favorite joke might be a bit of an OLD HAT by now.",1
"P2",31,"F","crooked_math","He used CROOKED MATH to became a billionaire.",-2
"P2",31,"F","dead_end","I found myself embarrassed when I hit a DEAD END in my life.",-2
"P2",31,"F","road_hog","If it were not for that ROAD HOG, he would have gotten to work on time.",2
"P2",31,"F","sweet_pea","Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.",0
"P2",31,"F","velvet_skin","After she applied the foundation she was left with VELVET SKIN.",-2
"P2",31,"F","cold_feet","Bonnie gets COLD FEET when contemplating her future with Adam.",1
"P2",31,"F","chain_reaction","The mayor's ideas caused a CHAIN REACTION with grave political consequences.",0
"P2",31,"F","virgin_drink","The couple had to pay $20 for a VIRGIN DRINK at the bar.",-3
"P2",31,"F","elephant_ears","ELEPHANT EARS are a great choice to make any garden look like a tropical forest.",-3
"P2",31,"F","rotting_education","The last government collapsed because of the ROTTING EDUCATION system.",-3
"P2",31,"F","lame_duck","That politician is a LAME DUCK but he's still so powerful.",0
"P2",31,"F","skeleton_crew","The company went from a SKELETON CREW of 25 employees to 150.",-3
"P2",31,"F","lone_wolf","Chris considers himself a LONE WOLF because he is very independent.",3
"P2",31,"F","weak_argument","When someone has a WEAK ARGUMENT, they resort to personal attacks.",-3
"P2",31,"F","stumbling_block","A lack of innovation is a STUMBLING BLOCK for small organizations.",-2
"P2",31,"F","flash_sale","The FLASH SALE will include designers like Vera Wang, Alberta Ferretti, and Steuben.",-3
"P2",31,"F","dark_life","It was the only good moment in his otherwise DARK LIFE.",-3
"P2",31,"F","bare_bones","Alexander got the details of the book down to its BARE BONES.",3
