"participant_id","age","gender","trial_id","trial_order","stimulus","target_word","response"
"P1",22,"Female",279,278,"Allegra was wearing a TUBE TOP with sequins to the club.","tube_top",-2
"P1",22,"Female",280,279,"The TENDER SKY made for a romantic evening.","tender_sky",0
"P1",22,"Female",281,280,"Learning a new language requires BABY STEPS at first.","baby_steps",0
"P1",22,"Female",282,281,"Watkins' patients were put to the ACID TEST.","acid_test",0
"P1",22,"Female",283,282,"There is a SLY FOX in every office who always gets others to do his work for him.","sly_fox",0
"P1",22,"Female",284,283,"The committee examined which UMBRELLA TERM best encompasses the problems they face.","umbrella_term",-2
"P1",22,"Female",285,284,"The woman had a BURNING QUESTION she couldn't wait to ask.","burning_question",-3
"P1",22,"Female",286,285,"The client was used as a STALKING HORSE to get an even bigger client.","stalking_horse",0
"P1",22,"Female",287,286,"That professor is an OLD DINOSAUR who doesn't know how to use a computer.","old_dinosaur",2
"P1",22,"Female",288,287,"Their guitar player is one COOL CAT.","cool_cat",2
"P1",22,"Female",289,288,"That last piece of evidence provided investigators with their SMOKING GUN.","smoking_gun",0
"P1",22,"Female",290,289,"Mary's trainer suggested lifting weights to get rid of her BAT WINGS.","bat_wings",0
"P1",22,"Female",291,290,"As a HOME BIRD, Paul simply does not leave his house.","home_bird",1
"P1",22,"Female",292,291,"New York's elite have been running a decades-long PYRAMID SCHEME.","pyramid_scheme",-2
"P1",22,"Female",293,292,"Family restaurants are always noisy because RUG RATS are constantly running around.","rug_rats",0
"P1",22,"Female",294,293,"Mark introduced his TROPHY WIFE to the members as his guest.","trophy_wife",-3
"P1",22,"Female",295,294,"To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.","cake_face",-2
"P1",22,"Female",296,295,"Daniel has a SOFT SPOT for street dogs.","soft_spot",0
"P1",22,"Female",297,296,"WHITE NOISE is currently available in an endless number of apps.","white_noise",-3
"P1",22,"Female",298,297,"You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.","night_owl",2
"P1",22,"Female",299,298,"The managing partner becomes a WILD DOG when it comes to his firm.","wild_dog",1
"P1",22,"Female",300,299,"A KILLER PRESENTATION always captures people's attention.","killer_presentation",-2
"P2",31,"Female",301,0,"Nick got bit by the LOVE BUG on Valentine's Day.","love_bug",3
"P2",31,"Female",302,1,"The cold weather makes it easier for people to become a COUCH POTATO.","couch_potato",3
"P2",31,"Female",303,2,"That interview was a BURNING MOMENT in his life.","burning_moment",-3
"P2",31,"Female",304,3,"The kids will develop CABIN FEVER after too many days in isolation.","cabin_fever",3
"P2",31,"Female",305,4,"Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.","brain_fog",3
"P2",31,"Female",306,5,"The patient suffered major blood loss, fortunately they got him to the hospital within the GOLDEN HOUR.","golden_hour",0
"P2",31,"Female",307,6,"Hathaway blossomed from an UGLY DUCKLING into a princess in her breakthrough role.","ugly_duckling",3
"P2",31,"Female",308,7,"The mother had a SILENT WOUND because of her son's death.","silent_wound",0
"P2",31,"Female",309,8,"Implementing the right products into your skincare routine can help treat STRAWBERRY LEGS.","strawberry_legs",0
"P2",31,"Female",310,9,"They stayed there and fought until the BITTER END.","bitter_end",-3
"P2",31,"Female",311,10,"As a child, her doctors told her she had a LAZY EYE.","lazy_eye",-3
"P2",31,"Female",312,11,"The TENDER SKY made for a romantic evening.","tender_sky",-3
"P2",31,"Female",313,12,"There was a LOVE TRIANGLE of tension building in the office.","love_triangle",3
"P2",31,"Female",314,13,"These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.","floor_effect",0
"P2",31,"Female",315,14,"It is important to see the SILVER LINING in every tragedy.","silver_lining",0
"P2",31,"Female",316,15,"The BALLPARK FIGURE for fatalities is at least 20.","ballpark_figure",-2
"P2",31,"Female",317,16,"The advisor doesn't enjoy SMALL TALK, she goes straight to the point.","small_talk",-2
"P2",31,"Female",318,17,"The resignation of the duke and duchess caused a MEDIA STORM.","media_storm",3
"P2",31,"Female",319,18,"That kid has a very DIRTY MOUTH and should be punished.","dirty_mouth",0
"P2",31,"Female",320,19,"There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.","sweet_spot",-1
"P2",31,"Female",321,20,"Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.","black_swan",0
"P2",31,"Female",322,21,"Monday is always a ROUGH DAY at school.","rough_day",-2
"P2",31,"Female",323,22,"Amanda's SUNNY DISPOSITION was appreciated by everyone.","sunny_disposition",-3
"P2",31,"Female",324,23,"Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.","baby_blues",1
"P2",31,"Female",325,24,"Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.","foggy_memory",-3
"P2",31,"Female",326,25,"Undergraduates with a HUNGRY MIND make better graduate students.","hungry_mind",-3
"P2",31,"Female",327,26,"Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.","sitting_duck",1
"P2",31,"Female",328,27,"The gentle NODDING LEAVES in fall are my favorite.","nodding_leaves",0
"P2",31,"Female",329,28,"Jennifer, the WALKING ENCYCLOPEDIA of the group, is always contributing to the conversation.","walking_encyclopedia",-1
"P2",31,"Female",330,29,"A MERMAID DRESS is the best option for those who want to show off their curves.","mermaid_dress",-3
"P2",31,"Female",331,30,"Loss of appetite is a RED FLAG for malnutrition.","red_flag",0
"P2",31,"Female",332,31,"Increasing traffic in the area has made travel difficult during PEAK HOURS.","peak_hours",-1
"P2",31,"Female",333,32,"He was a BOTTOMLESS PIT of ideas which made him a great writer.","bottomless_pit",0
"P2",31,"Female",334,33,"Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.","rare_bird",0
"P2",31,"Female",335,34,"There are different heritages mixed into the American MELTING POT.","melting_pot",0
"P2",31,"Female",336,35,"Mary was a FORBIDDEN FRUIT for John because she was married.","forbidden_fruit",0
"P2",31,"Female",337,36,"TUNNEL VISION can also be considered as a symptom of glaucoma.","tunnel_vision",0
"P2",31,"Female",338,37,"If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.","mother_cell",0
"P2",31,"Female",339,38,"A lot of people had a CLOSED MIND about the case until the evidence was revealed.","closed_mind",-2
"P2",31,"Female",340,39,"Undergrads go to bars only during HAPPY HOUR to save money.","happy_hour",-2
"P2",31,"Female",341,40,"The NINJA WRITING course will show you the techniques and strategy you need to write effectively.","ninja_writing",-2
"P2",31,"Female",342,41,"The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.","gold_nugget",0
"P2",31,"Female",343,42,"He transmitted FRESH COURAGE and hope to the oppressed.","fresh_courage",-2
"P2",31,"Female",344,43,"The travel blogger needed to find a new HIDDEN GEM to write about.","hidden_gem",3
"P2",31,"Female",345,44,"He completed his work with GENTLE ART, always giving it the attention it needs .","gentle_art",1
"P2",31,"Female",346,45,"Learning a new language requires BABY STEPS at first.","baby_steps",0
"P2",31,"Female",347,46,"Their guitar player is one COOL CAT.","cool_cat",0
"P2",31,"Female",348,47,"Anna had overcome many difficulties in her BUMPY LIFE.","bumpy_life",-2
"P2",31,"Female",349,48,"Greensations makes a variety of anti-aging products that target EYE BAGS and dark circles.","eye_bags",3
"P2",31,"Female",350,49,"Karen only drinks every BLUE MOON, so this must be a special occasion.","blue_moon",-1
"P2",31,"Female",351,50,"George is Pat's MEAT PUPPET, he does whatever she says.","meat_puppet",0
"P2",31,"Female",352,51,"The department imposed a FIRM DEADLINE for the submission of forms.","firm_deadline",-2
"P2",31,"Female",353,52,"Jones might be an INNOCENT LAMB but investors are nervy.","innocent_lamb",2
"P2",31,"Female",354,53,"His NUCLEAR ANGER made him a frightening person to be around.","nuclear_anger",-3
"P2",31,"Female",355,54,"Influencers can get into every HOT SPOT in town.","hot_spot",1
"P2",31,"Female",356,55,"He has a SHORT FUSE and when pushed, may become violent.","short_fuse",0
"P2",31,"Female",357,56,"He believes he has hit the MOTHER LODE.","mother_lode",-1
"P2",31,"Female",358,57,"The artists used the fourth-floor space as a photography TEST BED.","test_bed",1
"P2",31,"Female",359,58,"They can point out the other team's flaws but have a BLIND EYE to their own.","blind_eye",0
"P2",31,"Female",360,59,"The boy has a GOLDEN HEART, he's always helping his family.","golden_heart",0
"P2",31,"Female",361,60,"Family restaurants are always noisy because RUG RATS are constantly running around.","rug_rats",0
"P2",31,"Female",362,61,"All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.","sugar_daddy",0
"P2",31,"Female",363,62,"Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.","green_light",-1
"P2",31,"Female",364,63,"Bill was visiting all the good places with his ROAD DOG.","road_dog",0
"P2",31,"Female",365,64,"The new member of parliament is a RISING STAR in politics.","rising_star",2
"P2",31,"Female",366,65,"Future club members don't need to have BLUE BLOOD to be accepted.","blue_blood",0
"P2",31,"Female",367,66,"I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.","dirty_laundry",1
"P2",31,"Female",368,67,"Whenever her husband was frustrated, Jane became his PUNCHING BALL.","punching_ball",0
"P2",31,"Female",369,68,"The departure of Amy and Jack was the LAST STRAW for Millie.","last_straw",2
"P2",31,"Female",370,69,"The model was extremely sought after for her beautiful, dark ALMOND EYES.","almond_eyes",-2
"P2",31,"Female",371,70,"The managing partner becomes a WILD DOG when it comes to his firm.","wild_dog",1
"P2",31,"Female",372,71,"The patient went back home and had a SEAMLESS RECOVERY.","seamless_recovery",-3
"P2",31,"Female",373,72,"WINE LEGS indicate either high alcohol content and/or high sugar content in wine.","wine_legs",-3
"P2",31,"Female",374,73,"After her terrible dismissal, Alexa had a SOFT LANDING at her new job.","soft_landing",0
"P2",31,"Female",375,74,"Everyone in the room wondered who invited the PARTY POOPER.","party_pooper",1
"P2",31,"Female",376,75,"The first draft always turns out to be CHEESE WRITING.","cheese_writing",-2
"P2",31,"Female",377,76,"Most of the audience left halfway through the movie because it was such a DEAD ACT.","dead_act",-2
"P2",31,"Female",378,77,"Martha is pushed by her TIGER PARENTS to get the best grades possible.","tiger_parents",-3
"P2",31,"Female",379,78,"WHITE NOISE is currently available in an endless number of apps.","white_noise",-3
"P2",31,"Female",380,79,"Cindy has noticed a little MUFFIN TOP when she puts on her best pair of jeans.","muffin_top",0
"P2",31,"Female",381,80,"Ms. Allens used a BULLETPROOF ARGUMENT to make her case.","bulletproof_argument",-3
"P2",31,"Female",382,81,"Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.","social_bubble",3
"P2",31,"Female",383,82,"They suggest Andrea might be a BLACK WIDOW, not a grieving one.","black_widow",-2
"P2",31,"Female",384,83,"Abortion is a political HOT POTATO.","hot_potato",0
"P2",31,"Female",385,84,"A FLOATING SHELF is ideal for items that you need easy access to.","floating_shelf",-3
"P2",31,"Female",386,85,"It's a DIRTY JOB, but somebody has to do it.","dirty_job",-2
"P2",31,"Female",387,86,"A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.","hair_donut",3
"P2",31,"Female",388,87,"That last piece of evidence provided investigators with their SMOKING GUN.","smoking_gun",0
"P2",31,"Female",389,88,"The new year sees a HAPPY DAWN and a fresh start.","happy_dawn",-1
"P2",31,"Female",390,89,"The girl agreed to be a DRUG MULE to help her family financially.","drug_mule",3
"P2",31,"Female",391,90,"People describe him as having a DARK PERSONALITY.","dark_personality",-3
"P2",31,"Female",392,91,"It is important to keep a COOL HEAD and not show anger when dealing with people in debate class.","cool_head",-1
"P2",31,"Female",393,92,"I lack the GREEN THUMB required to nurture a garden.","green_thumb",0
"P2",31,"Female",394,93,"Diana was wearing her SMART PANTS today, nit-picking what everyone else is saying.","smart_pants",2
"P2",31,"Female",395,94,"The family saw the beautiful GLASS RIVER on their road trip.","glass_river",-1
"P2",31,"Female",396,95,"This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.","gold_standard",-3
"P2",31,"Female",397,96,"The DRY BUZZ of the computers annoyed the secretary.","dry_buzz",0
"P2",31,"Female",398,97,"John is treading on THIN ICE after all the money he borrowed.","thin_ice",0
"P2",31,"Female",399,98,"Daniel has a SOFT SPOT for street dogs.","soft_spot",0
"P2",31,"Female",400,99,"Most people did not understand her work as a SUGAR BABY.","sugar_baby",0
"P2",31,"Female",401,100,"A STAR JUMP can be substituted by a squat and a side leg rise.","star_jump",-1
"P2",31,"Female",402,101,"The cast on his broken leg was a PLASTER SHACKLE.","plaster_shackle",0
"P2",31,"Female",403,102,"The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.","hot_head",-1
"P2",31,"Female",404,103,"The woman had a BURNING QUESTION she couldn't wait to ask.","burning_question",-3
"P2",31,"Female",405,104,"They screamed as if tossed by an ANGRY SEA.","angry_sea",-3
"P2",31,"Female",406,105,"Putting those two together to work on that case was a DEAD MATCH.","dead_match",-3
"P2",31,"Female",407,106,"Scott Berg knew that Wilson was no COLD FISH.","cold_fish",0
"P2",31,"Female",408,107,"Steve is constantly dropping things because of his BUTTER FINGERS.","butter_fingers",-1
"P2",31,"Female",409,108,"Most villains lack a MORAL COMPASS.","moral_compass",3
"P2",31,"Female",410,109,"The politician was accused of MONEY LAUNDERING.","money_laundering",3
"P2",31,"Female",411,110,"New York's elite have been running a decades-long PYRAMID SCHEME.","pyramid_scheme",-3
"P2",31,"Female",412,111,"The students are scared of their DRAGON TEACHER.","dragon_teacher",-3
"P2",31,"Female",413,112,"Abby's BUBBLY PERSONALITY blended well at the party.","bubbly_personality",-3
